320.0,0.02
325.0,0.26
330.0,0.5
335.0,1.45
340.0,2.4
345.0,4.0
350.0,5.6
355.0,7.6
360.0,9.6
365.0,12.4
370.0,15.2
375.0,18.8
380.0,22.4
385.0,26.85
390.0,31.3
395.0,36.18
400.0,41.3
405.0,46.62
410.0,52.1
415.0,57.7
420.0,63.2
425.0,68.37
430.0,73.1
435.0,77.31
440.0,80.8
445.0,83.44
450.0,85.4
455.0,86.88
460.0,88.3
465.0,90.08
470.0,92.0
475.0,93.75
480.0,95.2
485.0,96.23
490.0,96.5
495.0,95.71
500.0,94.2
505.0,92.37
510.0,90.7
515.0,89.95
520.0,89.5
525.0,90.43
530.0,92.2
535.0,94.46
540.0,96.9
545.0,99.16
550.0,101.0
555.0,102.2
560.0,102.8
565.0,102.92
570.0,102.6
575.0,101.9
580.0,101.0
585.0,100.07
590.0,99.2
595.0,98.44
600.0,98.0
605.0,98.08
610.0,98.5
615.0,99.06
620.0,99.7
625.0,100.36
630.0,101.0
635.0,101.56
640.0,102.2
645.0,103.05
650.0,103.9
655.0,104.59
660.0,105.0
665.0,105.08
670.0,104.9
675.0,104.55
680.0,103.9
685.0,102.84
690.0,101.6
695.0,100.38
700.0,99.1
705.0,97.7
710.0,96.2
715.0,94.6
720.0,92.9
725.0,91.1
730.0,89.4
735.0,88.0
740.0,86.9
745.0,85.9
750.0,85.2
755.0,84.8
760.0,84.7
765.0,84.9
770.0,85.4
775.0,86.1
780.0,87.0
